id_veiculo_modelo,name,status,fk_veiculo_marca
6518,Strada Adv. M. March.1.8 Dual. Flex CD,1,21
6519,Strada Trek. M. March. 1.6 Flex 16V CE,1,21
6520,UNO VIVACE College 1.0 EVO FireFlex 5p,1,21
6521,Fiesta Sedan 1.6 16V Flex Aut.,1,22
6522,Fiesta Sedan 1.6 16V Flex Mec.,1,22
6523,Fiesta Sed. TI./TI.Plus1.6 16V Flex Aut.,1,22
6524,Fiesta Sedan TITANIUM 1.6 16V Flex Mec,1,22
6525,Ranger TROPICAB 2.5 16V 4X2 Flex,1,22
6526,Ranger TROPICAB 3.2 20V 4X4 TB Diesel,1,22
6527,Ranger TROPIVAN 2.5 16V 4X2 Flex,1,22
6528,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,1,22
6529,Ranger TROPIVAN 3.2 20V 4X4 TB Diesel,1,22
6530,ONIX HATCH LT 1.4 8V FlexPower 5p Aut.,1,23
6531,ONIX HATCH LTZ 1.4 8V FlexPower 5p Aut.,1,23
6532,PRISMA Sed. LT 1.4 8V FlexPower 4p Aut.,1,23
6533,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,1,23
6534,CITY Sedan SPORT 1.5 FLEX 16V 4p Mec.,1,25
6535,CR-V EXL 2.0 Flexone 16V 2WD Aut.,1,25
6536,XF 3.0 Portfolio Supercharged V6 Aut.,1,28
6537,IS-250 2.5 24V 208cv Aut.,1,34
6538,IS-250 F Sport 2.5 24V 208cv Aut.,1,34
6539,Quattroporte GTS 3.8 V8 32V 530cv,1,36
6540,E-250 CGI Avantgarde 2.0 TB 211cv Aut.,1,39
6541,E-350 CGI Cabriolet 3.5 306cv Aut,1,39
6542,E-350 CGI Guard VR4 3.5 306cv Aut.,1,39
6543,COOPER CABRIO S HIGHGATE 1.6 Aut.,1,156
6544,L200 Triton HLS 2.4 Flex 16V CD Mec.,1,41
6545,207 Active 1.4 Flex 8V 5p,1,44
6546,3008 Roland Garros 1.6 Turbo 16V 5p,1,44
6547,308 CC Roland Garros 1.6 Turbo16V 2p Aut,1,44
6548,Fox BLUEMOTION 1.0 Mi Total Flex 12V 3p,1,59
6549,Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p,1,59
6550,GLADIUS 650,1,99
6551,GS 120,1,99
6552,GSR 750,1,99
6553,GSX 1250 F,1,99
6554,CARGO 2042 E Turbo 4x2 2p (diesel)(E5),1,105
6555,CARGO 2842 E Turbo 6x2 2p (diesel)(E5),1,105
6556,ASTOR ESCOLAR (diesel)(E5),1,194
6557,ASTOR TURISMO (diesel)(E5),1,194
6558,ASTOR URBANO (diesel)(E5),1,194
6559,C4 Competition 2.0 Flex 16V 5p Aut.,1,13
6560,Punto BLACKMOTION 1.8 Flex 16V 5p.,1,21
6561,Punto BLACKMOTION Dual. 1.8 Flex 16v 5p,1,21
6562,Ranger XLS 3.2 20V 4x4 CD Diesel Aut.,1,22
6563,COOPER CABRIO John Works 1.6 Aut.,1,156
6564,COOPER COUPÉ John Works 1.6 Aut,1,156
6565,COOPER John Works 1.6 Aut.,1,156
6566,COOPER ROADSTER John Works 1.6 Aut.,1,156
6567,CG 125 FAN ESD,1,80
6568,YBR 125 FACTOR Pro E,1,101
6569,YBR 125 FACTOR Pro K,1,101
6570,VOLARE ESCOLARBUS 4x4 V8 (diesel)(E5),1,108
6571,ACTROS 2655 LS 6x4 2p (diesel)(E5),1,109
6572,P-310 B 4x2 2p (diesel)(E5),1,114
6573,Q5 2.0 16V TFSI 225cv Quattro Tiptronic,1,6
6574,C4 Competition 1.6 Flex 16V 5p Mec.,1,13
6575,C4 LOUNGE Exclusive 1.6 Turbo 4p Aut.,1,13
6576,C4 LOUNGE Exclusive 2.0 Flex 4p Aut.,1,13
6577,C4 LOUNGE Origine 2.0 Flex 4p Mec.,1,13
6578,C4 LOUNGE Tendance 2.0 Flex 4p Aut.,1,13
6579,C4 LOUNGE Tendance 2.0 Flex 4p Mec.,1,13
6580,C4 rockyou 1.6 Flex 16V 5p Mec,1,13
6581,LINEA ESSEN.SUBLIME 1.8 Flex 16V 4p,1,21
6582,LINEA ESSEN.SUBLIME Dual.1.8 Flex 16V 4p,1,21
6583,Fusion Titanium HYBRID 2.0 145cv Aut.,1,22
6584,COBALT ADVANTAGE 1.4 MPFI 8V F.Power 4p,1,23
6585,COBALT ADVANTAGE 1.8 8V Eco.Flex 4p Aut.,1,23
6586,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Aut.,1,23
6587,SPIN ADVANTAGE 1.8 8V Econo.Flex 5p Mec.,1,23
6588,F-Type S Supercharged Conversivel 3.0 V6,1,28
6589,F-Type S Supercharged Conversivel 5.0 V8,1,28
6590,F-Type Supercharged Conversivel 3.0 V6,1,28
6591,ML-350 Sport 3.0 V6 258cv 4X4 Diesel,1,39
6592,COOPER S BAYSWATER 1.6 Aut.,1,156
6593,207 Sedan Active 1.4 Flex 8V 4p,1,44
6594,207 Sedan Allure 1.4 Flex 8v 4p,1,44
6595,Panamera S 3.0 Bi-Turbo 420cv,1,47
6596,LINK 1.3 16V 5p,1,186
6597,Ghost 6.6 V12 Aut.,1,195
6598,ETIOS XS 1.5 Flex 16V 5p Mec.,1,56
6599,V40 T-5 R-DESIGN 2.0 Aut.,1,58
6600,Golf GTi 2.0 TSI 220cv Aut.,1,59
6601,Golf Highline 1.4 TSI 140cv Aut.,1,59
6602,Golf Highline 1.4 TSI 140cv Mec.,1,59
6603,Meet 50cc,1,151
6604,MP3 300 278cc,1,95
6605,YS 150 Fazer ED/Flex,1,101
6606,YS 150 Fazer SED/ Flex,1,101
6607,VOLARE ESCOLAR/LOT. W6 FLY (diesel) (E5),1,108
6608,VOLARE EXECUTIVE W6 FLY (diesel) (E5),1,108
6609,320iA GT Sport 2.0 Turbo 16V 184cv 5p,1,7
6610,Focus 1.6 S/1.6 SE Flex 16v 5p Aut,1,22
6611,Celta ADVANTAGE 1.0 8v FlexPower 5p,1,23
6612,TRACKER LTZ 1.8 16V Flex 4x2 Aut.,1,23
6613,Fit CX 1.4 Flex 16V 5p Aut.,1,25
6614,Fit CX 1.4 Flex 16V 5p Mec.,1,25
6615,E-250 Coupe 2.0 TB 211cv Aut.,1,39
6616,Sentra SV 2.0 FlexStart 16V Aut.,1,43
6617,SANDERO TechRun Hi-Flex 1.0 16V 5p,1,48
6618,Kombi LAST EDITION 56 1.4 Mi Total Flex,1,59
6619,CB 500F,1,80
6620,STREET TRIPLE 675R,1,100
6621,STRALIS HI-WAY 490-S44T 4X2 (diesel)(E5),1,122
6622,STRALIS HI-WAY 490-S48T 4X2 (diesel)(E5),1,122
6623,STRALIS HI-WAY 600-S44T 6X2 (diesel)(E5),1,122
6624,STRALIS HI-WAY 600-S48T 6X2 (diesel)(E5),1,122
6625,STRALIS HI-WAY 800-S48TZ 6X4 (diel)(E5),1,122
6626,STRALIS HI-WAY 800-S56TZ 6X4 (diel)(E5),1,122
6627,Axor 4144 K 6x4 2p (diesel) (E5),1,109
6628,HOWO 420 A7 6x2 2p (diesel)(E5),1,166
6629,HOWO 460 A7 6x4 2p (diesel)(E5),1,166
6630,HOWO 380 A7 4x2 2p (diesel)(E5),1,166
6631,A8 4.0 TFSI Quattro Tiptronic,1,6
6632,S7 4.0 TFSI 420/450cv Quattro S-tronic,1,6
6633,328iA GT M Sport 2.0 Turbo 16V 245cv 5p,1,7
6634,650i Gran Coupe 4.4 V8 450cv 4p,1,7
6635,M6 Gran Coupe 4.4 Bi-Turbo V8 32V 560cv,1,7
6636,Strada Adv.1.8 16V  LOCKER Dual. Flex CE,1,21
6637,Strada Adv.1.8 16V Dualogic Flex CE,1,21
6638,AGILE LTZ EFFECT 1.4 8V FlexPower 5p Mec,1,23
6639,AGILE LTZ EFFECT EASYTR.1.4 8V FlexP. 5p,1,23
6640,SONIC HB LTZ EFFECT 1.6 16V FlexP 5p Aut,1,23
6641,Range R. Sport HSE Dynamic SUPERC.5.0 V8,1,33
6642,GL-350 Sport 3.0 V6 258cv 4x4 Diesel,1,39
6643,COOPER PACEMAN S ALL4 1.6 16V Aut.,1,156
6644,ALTIMA SL 2.5 16V 4p Aut.,1,43
6645,HOGGAR Active 1.4 Flex 8V 2p,1,44
6646,HOGGAR Allure 1.4 Flex 8V 2p,1,44
6647,PICK-UP Q22E CD 1.0 4p,1,186
6648,PICK-UP Q22D CS 1.0 2p,1,186
6649,LOGAN Dynamique Hi-Flex 1.6 8V 4p,1,48
6650,Forester XT 2.0 16V 4x4 Turbo Aut.,1,54
6651,ETIOS CROSS 1.5 Flex 16V 5p Mec.,1,56
6652,TRE 899 K,1,162
6653,F 800 GS Adventure,1,67
6654,S1000 RR HP4 STREET,1,67
6655,DY200 REV,1,137
6656,DY250 REV,1,137
6657,TIGER 1200XC EXPLORER,1,100
6658,TIGER 800,1,100
6659,TROPHY SE 1200,1,100
6660,316i 1.6 TB 16V 136cv 4p,1,7
6661,Tiggo 2.0 16V Aut. 5p,1,161
6662,Fiorino Furgão Celeb. EVO 1.4 Flex 8V 2p,1,21
6663,Fiorino Furgão EVO 1.4 Flex 8V 2p,1,21
6664,TRACKER Freeride 1.8 16V Flex 4x2 Mec.,1,23
6665,Range R. Sport HSE SUPERCHARGED 3.0 V6,1,33
6666,COOPER Country. John Works ALL4 1.6 Aut.,1,156
6667,Fox SELEÇÃO 1.0 Total Flex 8V 5p,1,59
6668,Fox SELEÇÃO 1.6 Total Flex 8V 5p,1,59
6669,Gol SELEÇÃO 1.6 I MOTION T.Flex 8V 5p,1,59
6670,Gol SELEÇÃO 1.6 Total Flex 8V 5p,1,59
6671,VOYAGE SELEÇÃO 1.0 Mi Total Flex 8V 4p,1,59
6672,VOYAGE SELEÇÃO 1.6 I MOTION T.Flex 8V 4p,1,59
6673,VOYAGE SELEÇÃO 1.6 Total Flex 8V 4p,1,59
6674,DY200 THOR,1,137
6675,DY250 THOR,1,137
6676,CBR 500R,1,80
6677,TMAX 530,1,101
6678,V-MAX 1700,1,101
6679,CARGO 1119 Turbo 2p (diesel)(E5),1,105
6680,Gran Micro Rodoviário (diesel)(E5),1,196
6681,Gran Micro Urbano (diesel)(E5),1,196
6682,Gran Mini Rodoviário (diesel)(E5),1,196
6683,Gran Mini Urbano (diesel)(E5),1,196
6684,25-420 Constellation 6x2 2p (Diesel)(E5),1,115
6685,VM 270 8X2 2p (diesel) (E5),1,116
6686,VM 270 8X4 2p (diesel) (E5),1,116
6687,VM 330 8X2 2p (diesel) (E5),1,116
6688,VM 330 8X4 2p (diesel) (E5),1,116
6689,A3 Sed.1.8/1.8 Ambit.16V TB FSI S-tronic,1,6
6690,RS6 4.0 Avant FSI BI-TB Quattro Tip. 5p,1,6
6691,435iA M Sport Coupe 3.0 24V 306cv 2p,1,7
6692,Uno Mille Grazie 1.0 Fire Flex 8v 4p,1,21
6693,Ranger XLS 2.2 4x4 CD Diesel Mec.,1,22
6694,Grand Santa Fé  3.3 V6 4X4 Tiptronic,1,26
6695,i30 1.8 16V Aut. 5p,1,26
6696,Tucson 2.0 16V Flex Mec.,1,26
6697,Range R.EVOQUE ONE SICILIAN 2.0 Aut. 5p,1,33
6698,Classe A 45 AMG 2.0 Turbo 360cv Aut.,1,39
6699,CLA-200 CGI 1.6 TB 16V 156cv Aut.,1,39
6700,S-500L 4.7 Bi-Turbo V8 455cv Aut.,1,39
6701,COOPER PACEMAN S John Works ALL4 1.6 Aut,1,156
6702,DUSTER TECHROAD 4X4 2.0 16V Mec.,1,48
6703,XY 125 JET,1,134
6704,MARRUÁ AM 300 2.8 CS TDI Diesel (E5),1,102
6705,XF 105 FTS 410 6x2 (diesel)(E5),1,197
6706,XF 105 FTS 460 6x2 (diesel)(E5),1,197
6707,XF 105 FTT 460 6x4 (diesel)(E5),1,197
6708,Axor 3131 6x4 2p (diesel)(E5),1,109
6709,19-420 E Constellation 2p (diesel)(E5),1,115
6710,X5 XDRIVE 50i M Sport 4.4 Bi-Turbo,1,7
6711,Idea ESSENCE SUBLIME 1.6 Flex 16V 5p,1,21
6712,Idea ESSENCE SUBLIME Dual.1.6 Flex16V 5p,1,21
6713,T8 2.0 16V 5p Mec.,1,177
6714,SY6370 A7 PVAN,1,183
6715,up! black/white/red 1.0 T. Flex 12V 5p,1,59
6716,up! high 1.0 Total Flex 12V 5p,1,59
6717,up! move 1.0 Total Flex 12V 5p,1,59
6718,up! take 1.0 Total Flex 12V 5p,1,59
6719,XL 1200X FORTY EIGHT Sportster,1,77
6720,XRE 300 RALLY,1,80
6721,TRC-01 GRAN LUXO 1.6,1,198
6722,TRC-01 JUNIOR 1.8,1,198
6723,TRC-01 JUNIOR SE 1.8,1,198
6724,TRC-01 LUXO 1.6,1,198
6725,TRC-01 SUPER LUXO 1.6,1,198
6726,TRC-01 SUPER LUXO SE 1.6,1,198
6727,TRC-01 VERSÃO 1 1.8,1,198
6728,TRC-01 VERSÃO 2 1.8,1,198
6729,XY 250-6B DISCOVER,1,134
6730,CARGO 1729 E Turbo 2p (diesel)(E5),1,105
6731,CityClass Escolar (diesel)(E5),1,122
6732,CityClass Executivo/Turismo (diesel)(E5),1,122
6733,CityClass Fretamento (diesel)(E5),1,122
6734,DAILY Minibus Exe/Tur. 45S17 (dies.)(E5),1,122
6735,DAILY Minibus Fretam. 45S17 (dies.) (E5),1,122
6736,DAILY Minibus Fretam. 55C17 (dies.) (E5),1,122
6737,C4 Tendance 1.6 Flex 16V 5p Mec.,1,13
6738,C4 Tendance 2.0 Flex 16V 5p Aut.,1,13
6739,HB20 Copa do Mundo 1.0 Flex 12V Mec.,1,26
6740,HB20 Copa do Mundo 1.6 Flex 16V Mec.,1,26
6741,HB20 Copa do Mundo 1.6 Flex 16V Aut.,1,26
6742,HB20S Copa do Mundo 1.0 Flex 12V Mec.,1,26
6743,HB20S Copa do Mundo 1.6 Flex 16V Mec.,1,26
6744,HB20S Copa do Mundo 1.6 Flex 16V Aut.,1,26
6745,Grand Vitara L.EDI. 2.0 16V 4x2/4x4 Aut.,1,55
6746,Ranger SPORT 2.5 Flex 16V 4x2 CS,1,22
6747,Classic ADVANTAGE 1.0 VHC FlexPower 4p,1,23
6748,ONIX  Lollapalooza 1.0 F.Power 5p Mec.,1,23
6749,J3 S turin 1.5 JET Flex 16V 4p Mec.,1,177
6750,XFR-S Supercharged 5.0 V8 550cv Aut.,1,28
6751,XJ 2.0 Turbo 16V 240cv Aut.,1,28
6752,XJ 3.0 Portfolio Supercharged V6 Aut.,1,28
6753,XKR-S Coupé Supercharged 5.0 32V,1,28
6754,Classe A 250 2.0 TB Sport Aut.,1,39
6755,SLS-63 AMG 6.2 8V Black Series Aut.,1,39
6756,Frontier PLATINUM CD 4x4 2.5 TB Diesel,1,43
6757,SANDERO STEPWAY Tweed HFlex 1.6 16V Aut,1,48
6758,SANDERO STEPWAY Tweed HFlex 1.6 8V 5p,1,48
6759,V40 T-5 Cross Country 2.0 Awd Aut.,1,58
6760,C 600 Sport,1,67
6761,TRC-01 GRAN LUXO 1.8,1,198
6762,TRC-01 SUPER LUXO 1.8,1,198
6763,TRC-01 SUPER LUXO SE 1.8,1,198
6764,XJ6 N SP,1,101
6765,XTZ 150 E CROSSER/Flex,1,101
6766,XTZ 150 ED CROSSER/Flex,1,101
6767,26-420 E Constel. 6x4 2p (diesel)(E5),1,115
6768,A3 Sedan 1.4/ Attra. 16V TB FSI S-tronic,1,6
6769,S Q5 3.0 V6 TFSI 354cv Quattro Tiptronic,1,6
6770,AIRCROSS TENDANCE 1.6 Flex 16V 5p Aut.,1,13
6771,AIRCROSS TENDANCE 1.6 Flex 16V 5p Mec.,1,13
6772,C3 Exclusive 1.5 Flex 8V 5p Mec.,1,13
6773,C3 Picasso Origine 1.5 Flex 8V Mec.,1,13
6774,C3 Picasso Tendance 1.5 Flex 8V 5p Mec.,1,13
6775,C3 Picasso Tendance 1.6 Flex 16V 5p Aut.,1,13
6776,C3 Tendance 1.6 VTi Flex Start 16V Aut.,1,13
6777,C3 X-BOX ONE 1.6 VTi Flex 16V 5p Mec.,1,13
6778,EC7 1.8 16V 130cv 4p Mec.,1,199
6779,Fit DX 1.5 Flexone 16V 5p Aut.,1,25
6780,Fit DX 1.5 Flexone 16V 5p Mec.,1,25
6781,Fit LX 1.5 Flexone 16V 5p Aut.,1,25
6782,Fit LX 1.5 Flexone 16V 5p Mec.,1,25
6783,Range Rover Vogue 3.0 TDV6 Diesel Aut.,1,33
6784,Fox SELEÇÃO IMOTION 1.6 Mi T. Flex 8V 5p,1,59
6785,Gol Trendline 1.0 T.Flex 8V 3p,1,59
6786,Gol Trendline 1.0 T.Flex 8V 5p,1,59
6787,Gol Comfortline 1.0 T. Flex 8V 3p,1,59
6788,Gol Comfortline 1.0 T. Flex 8V 5p,1,59
6789,Gol Comfortline 1.6 T. Flex 8V 3p,1,59
6790,Gol Comfortline 1.6 T. Flex 8V 5p,1,59
6791,Gol I MOTION Comfort. 1.6 T. Flex 8V 3p,1,59
6792,Gol I MOTION Comfort. 1.6 T. Flex 8V 5p,1,59
6793,Gol Rallye I MOTION 1.6 T. Flex 16V 5p,1,59
6794,Gol I Motion Trendline 1.6 T. Flex 8V 5p,1,59
6795,Gol Rallye 1.6 T. Flex 16V 5p,1,59
6796,Gol Trendline 1.6 T.Flex 8V 5p,1,59
6797,Golf Comfortline 1.4 TSI 140cv Aut.,1,59
6798,Golf Comfortline 1.4 TSI 140cv Mec.,1,59
6799,Saveiro  Trendline 1.6 T.Flex 8V,1,59
6800,Saveiro  Trendline 1.6 T.Flex 8V CE,1,59
6801,Saveiro CROSS 1.6 T. Flex 16V CE,1,59
6802,Saveiro Startline 1.6 T.Flex 8V,1,59
6803,up! black/white/red I MOTION 1.0 Flex 5p,1,59
6804,up! high I MOTION 1.0 T. Flex 12V 5p,1,59
6805,up! move 1.0 T. Flex 12V 3p,1,59
6806,up! move I MOTION 1.0 T. Flex 12V 3p,1,59
6807,up! take 1.0 T. Flex 12V 3p,1,59
6808,VOYAGE  Trendline 1.0 T.Flex 8V 4p,1,59
6809,VOYAGE  Trendline 1.6 T.Flex 8V 4p,1,59
6810,VOYAGE Comfortline  1.0 T.Flex 8V 4p,1,59
6811,VOYAGE Evidence 1.6 Total Flex 8V 4p,1,59
6812,VOYAGE I MOTION  Trendline 1.6 T.Flex 8V,1,59
6813,VOYAGE I MOTION Evidence 1.6 T.Flex 8V,1,59
6814,can-am Spyder 990 ST-S,1,150
6815,MAXSYM 400i,1,145
6816,DY125 SPRINT,1,137
6817,DY150-28 THOR,1,137
6818,HYPERMOTARD 821,1,74
6819,HYPERMOTARD 821 SP,1,74
6820,XL 1200 Custom Limited CA/CB,1,77
6821,CB 500X,1,80
6822,Bacio 125cc,1,200
6823,Bellavita 150cc,1,200
6824,Cappuccino150cc,1,200
6825,Custom 150cc,1,200
6826,Custom S 150cc,1,200
6827,Star 150cc,1,200
6828,Star 200cc,1,200
6829,Star automatic 125cc,1,200
6830,Velocette 150cc,1,200
6831,Velvet 150cc,1,200
6832,Volti 3000w,1,200
6833,Atego 1729 2p (diesel)(E5),1,109
6834,Atego 2430 6x2 2p (diesel)(E5),1,109
6835,C3 Attra/Origine Pack 1.5 Flex 8V 5p Mec,1,13
6836,Palio Way 1.0 Fire Flex 8V 5p,1,21
6837,Palio Way Celebration 1.0 F. Flex 8V 5p,1,21
6838,PIK-UP CD 2.2 4X2 (diesel) Mec.,1,140
6839,PIK-UP CS 2.2 4X2 (diesel) Mec.,1,140
6840,E-250 Cabriolet 2.0 TB 211CV Aut.,1,39
6841,MARCH SL 1.6 16V Flex Fuel 5p,1,43
6842,MARCH SV 1.0 16V Flex Fuel 5p,1,43
6843,208 Active Pack 1.6 Flex 16V 5p Aut.,1,44
6844,Macan S 3.0 Bi-Turbo 340cv,1,47
6845,Macan Turbo 3.6 Bi-Turbo 400cv,1,47
6846,up! move I MOTION 1.0 T. Flex 12V 5p,1,59
6847,K 1600 GTL Exclusive,1,67
6848,R 1200 Nine T,1,67
6849,can-am Outlander 400 4X4 Quadr.,1,150
6850,can-am Outlander MAX 400 4X4 Quadr.,1,150
6851,can-am Outlander MAX L.1000 4X4 Quadr.,1,150
6852,can-am Outlander MAX XT 400 4X4 Quadr.,1,150
6853,can-am Outlander MAX XT 650 4X4 Quadr.,1,150
6854,can-am Outlander MAX XT-P 800 4X4 Quadr.,1,150
6855,can-am Outlander X MR 1000 4X4 Quadr.,1,150
6856,can-am Outlander X MR 650 4X4 Quadr.,1,150
6857,can-am Outlander XT 650 4X4 Quadr.,1,150
6858,can-am Outlander XT-P 800 4X4 Quadr.,1,150
6859,CRF 110F,1,80
6860,NINJA 1000 Tourer,1,85
6861,SUN 150,1,134
6862,XY 150-5 Fire/Maxi Fire,1,134
6863,17-230 WORKER 2p (diesel)(E5),1,115
6864,23-230 WORKER 3-Eixos 2p (diesel)(E5),1,115
6865,RS Q3 2.5 TFSI Quattro S-tronic 5p,1,6
6866,PRISMA Sed. ADVANT. 1.0 8V FlexPower 4p,1,23
6867,CLA-45 AMG CGI 2.0 TB Aut.,1,39
6868,COOPER 1.5 Turbo 12V 3p Aut.,1,156
6869,COOPER S 2.0 Turbo 16v 3p Aut.,1,156
6870,FLUENCE Sedan GT Line 2.0 Flex Aut.,1,48
6871,FOISON 1.3 16V 85cv 2p,1,168
6872,ETIOS PLATINUM 1.5 Flex 16V 5p Mec.,1,56
6873,ETIOS PLATINUM Sed. 1.5 Flex 16V 4p Mec.,1,56
6874,S 1000 R,1,67
6875,CG 125 CARGO ESD,1,80
6876,CG 150 CARGO ESD FLEX,1,80
6877,CTX 700N,1,80
6878,INAZUMA 250cc,1,99
6879,THUNDERBIRD 1700 COMMANDER,1,100
6880,Axor 3131 K 6X4 2p (diesel)(E5),1,109
6881,TECTOR 240E28 Attack 6x2 2p (diesel)(E5),1,122
6882,STRALIS HI-WAY 600-S56T 6X2 (dies.)(E5),1,122
6883,RS7 Sportback 4.0 TFSI Quattro Tiptronic,1,6
6884,C4 LOUNGE Tendance 1.6 Turbo 4p Aut,1,13
6885,500 Cabrio Dualogic Flex 1.4 8V,1,21
6886,500 Cabrio Flex 1.4 8V Mec,1,21
6887,Camaro SS Conversível 6.2 V8 16V 406cv,1,23
6888,F-Type R Supercharged Coupe 5.0 V8,1,28
6889,F-Type S Supercharged Coupe 3.0 V6,1,28
6890,F-Type Supercharged Coupe 3.0 V6,1,28
6891,OPTIMA 2.0 16V 165cv Aut.,1,31
6892,SANDERO Authentique Hi-Power 1.0 16V 5p,1,48
6893,SANDERO Dynamique Hi-Power 1.6 8V 5p,1,48
6894,SANDERO Expression Hi-Power 1.0 16V 5p,1,48
6895,SANDERO Expression Hi-Power 1.6 8V 5p,1,48
6896,Passat CC 2.0 TSI 211cv Tiptronic,1,59
6897,DIAVEL 1198 Black,1,74
6898,DIAVEL 1198 Dark,1,74
6899,HYPERSTRADA 821,1,74
6900,CVO BREAKOUT FXSBSE,1,77
6901,CVO LIMITED FLHTKSE,1,77
6902,BRUTALE 800,1,91
6903,XY 50-Q Cross,1,134
6904,10-16DT 3.8 4x2 Diesel(E5),1,191
6905,FH-16 750 GLOBETROTTER 8X4 2p (die)(E5),1,116
6906,DB9 Coupe 6.0 V12 510cv,1,189
6907,Rapide S 6.0 V12 550cv,1,189
6908,Vantage S 6.0 V12 565cv,1,189
6909,Vanquish V12 6.0 565cv,1,189
6910,M 235i Coupe 3.0 24V 326cv,1,7
6911,X5 XDRIVE 35i Full 3.0 306cv Bi-Turbo,1,7
6912,F458 Speciale F1 4.5 V8,1,20
6913,EcoSport FREESTYLE 2.0 16V Flex 5p Aut.,1,22
6914,Ka 1.0 SEL TiCVT Flex 5p,1,22
6915,Ka 1.0 TiCVT Flex 5p,1,22
6916,Ka 1.5 16V Flex 5p,1,22
6917,Ka SEL 1.5 16V Flex 5p,1,22
6918,Ka+ Sedan 1.0 SEL TiCVT Flex 4p,1,22
6919,Ka+ Sedan 1.0 TiCVT Flex 4p,1,22
6920,Ka+ Sedan 1.5 16V Flex 4p,1,22
6921,Ka+ Sedan 1.5 SEL 16V Flex 4p,1,22
6922,AVENTADOR LP 700-4 ROADSTER,1,171
6923,Range R.EVOQUE Prestige 2.2 5p Dies.,1,33
6924,Range R.EVOQUE PrestigeTech 2.2 5p Dies.,1,33
6925,Range Rover Vogue HSE 3.0 TDV6 Diesel,1,33
6926,Ghibli 3.0 V6 330cv Aut.,1,36
6927,Ghibli S Q4 3.0 V6 410cv Aut.,1,36
6928,C-180 CGI Avant. 1.6/1.6 FlexTB 16V Aut.,1,39
6929,C-180 CGI Exc. 1.6/1.6 Flex TB 16V  Aut.,1,39
6930,Phantom 6.7 V12 Aut.,1,195
6931,Swift Sport 1.6 16V 5p Mec.,1,55
6932,Swift Sport R 1.6 16V 5p Mec.,1,55
6933,T-4 4x4 3.2 20V Tdi Cap. Rígida Diesel,1,57
6934,Fox Comfortline 1.0 Flex 8V 5p,1,59
6935,Fox Comfortline 1.6 Flex 8V 5p,1,59
6936,Fox Comfortline I Motion 1.6 Flex 8V 5p,1,59
6937,Fox Highline I MOTION 1.6 Flex 16V 5p,1,59
6938,Fox Highline1.6 Flex 16V 5p,1,59
6939,Fox Trendline 1.0 Flex 8V 5p,1,59
6940,Fox Trendline 1.6 Flex 8V 5p,1,59
6941,Saveiro CROSS 1.6 T.Flex 16v CD,1,59
6942,Saveiro Highline 1.6 T. Flex 8V CD,1,59
6943,Saveiro Trendline 1.6 T.Flex 8V CD,1,59
6944,can-am Spyder 1330 RT-Limited,1,150
6945,1199 Panigale S SENNA,1,74
6946,F3 800,1,91
6947,F-350 2p (diesel)(E5),1,105
6948,F-4000 4x2 2p (diesel)(E5),1,105
6949,P-360 B 6x2 2p (diesel)(E5),1,114
6950,A3 Cabriolet 1.8 16V TFSI 180cv S-tronic,1,6
6951,S3 Sedan 2.0 TFSI Quattro 286cv S-tronic,1,6
6952,428i Cabriolet Sport 2.0 TB 245cv 2p,1,7
6953,JOURNEY Crossroad 3.6 V6 Aut.,1,17
6954,JOURNEY RT 3.6 AWD V6 Aut.,1,17
6955,Grand Siena ESSEN. ITALIA Dual. 1.6 Flex,1,21
6956,Grand Siena ESSENCE ITALIA 1.6 Flex 16V,1,21
6957,UNO ATTRACTIVE 1.0 EVO Fire Flex 8V 5p,1,21
6958,UNO EVOLUTION 1.4 Fire Flex 8V 5p,1,21
6959,HB20 For You 1.0 Flex 12V 5p,1,26
6960,HB20 S For You 1.0 Flex 12V 4p,1,26
6961,Cherokee Limited 3.2 4x4 V6 Aut.,1,29
6962,SUV 2.2 4x4 (diesel) Mec.,1,140
6963,C-200 Avantgarde 2.0 TB 16V 184cv Aut.,1,39
6964,C-250 Sport 2.0 16V 211cv Aut.,1,39
6965,CLA-200 Urban 1.6 TB 16V/Flex Aut.,1,39
6966,CLA-250 Sport 2.0 16V 211cv Aut.,1,39
6967,Frontier SV AT. CD 4x4 2.5 TB Dies. Aut.,1,43
6968,Boxster GTS 3.4 330cv,1,47
6969,Cayman GTS 3.4 340cv,1,47
6970,DUSTER OUTDOOR 1.6 Hi-Flex 16V Mec.,1,48
6971,LOGAN Dyna. EasyR Hi-Flex 1.6 8V Aut.,1,48
6972,LOGAN Expres. EasyR Hi-Flex 1.6 8V Aut.,1,48
6973,SANDERO Dyna. EasyR Hi-Flex 1.6 8V,1,48
6974,SANDERO Expres EasyR Hi-Flex 1.6 8V,1,48
6975,X30 VAN 1.3 16V Mec.,1,183
6976,Gol I Motion Trendline 1.6 T. Flex 8V 3p,1,59
6977,Gol Trendline 1.6 T.Flex 8V 3p,1,59
6978,SKY 50,1,119
6979,TIGER 1050 SPORT,1,100
6980,F-350 Tropicampo CD 2.8 (diesel)(E5),1,105
